geo,iso-cc,geotype,key,value,population,quote,date
Sachsen-Anhalt,DE,state,sum,41572,2194782,1.89,2021-01-19
Sachsen-Anhalt,DE,state,sum_initial,35940,2194782,,2021-01-19
Sachsen-Anhalt,DE,state,sum_booster,5632,2194782,,2021-01-19
Sachsen-Anhalt,DE,state,sum_initial_biontech,35640,2194782,,2021-01-19
Sachsen-Anhalt,DE,state,sum_initial_moderna,300,2194782,,2021-01-19
Sachsen-Anhalt,DE,state,delta_vortag,4234,2194782,,2021-01-19
Sachsen-Anhalt,DE,state,delta_vortag_initial,1529,2194782,,2021-01-19
Sachsen-Anhalt,DE,state,delta_vortag_booster,2705,2194782,,2021-01-19
Sachsen-Anhalt,DE,state,quote_initial,1.637520263971547,2194782,,2021-01-19
Sachsen-Anhalt,DE,state,ind_alter,13565,2194782,,2021-01-19
Sachsen-Anhalt,DE,state,ind_alter_initial,11792,2194782,,2021-01-19
Sachsen-Anhalt,DE,state,ind_alter_booster,1773,2194782,,2021-01-19
Sachsen-Anhalt,DE,state,ind_prof,20533,2194782,,2021-01-19
Sachsen-Anhalt,DE,state,ind_prof_initial,17506,2194782,,2021-01-19
Sachsen-Anhalt,DE,state,ind_prof_booster,3027,2194782,,2021-01-19
Sachsen-Anhalt,DE,state,ind_med,1773,2194782,,2021-01-19
Sachsen-Anhalt,DE,state,ind_med_initial,1477,2194782,,2021-01-19
Sachsen-Anhalt,DE,state,ind_med_booster,296,2194782,,2021-01-19
Sachsen-Anhalt,DE,state,ind_pflege,17727,2194782,,2021-01-19
Sachsen-Anhalt,DE,state,ind_pflege_initial,15423,2194782,,2021-01-19
Sachsen-Anhalt,DE,state,ind_pflege_booster,2304,2194782,,2021-01-19
Schleswig-Holstein,DE,state,sum,73574,2903773,2.53,2021-01-19
Schleswig-Holstein,DE,state,sum_initial,72506,2903773,,2021-01-19
Schleswig-Holstein,DE,state,sum_booster,1068,2903773,,2021-01-19
Schleswig-Holstein,DE,state,sum_initial_biontech,72406,2903773,,2021-01-19
Schleswig-Holstein,DE,state,sum_initial_moderna,100,2903773,,2021-01-19
Schleswig-Holstein,DE,state,delta_vortag,3808,2903773,,2021-01-19
Schleswig-Holstein,DE,state,delta_vortag_initial,3380,2903773,,2021-01-19
Schleswig-Holstein,DE,state,delta_vortag_booster,428,2903773,,2021-01-19
Schleswig-Holstein,DE,state,quote_initial,2.4969582677433806,2903773,,2021-01-19
Schleswig-Holstein,DE,state,ind_alter,19504,2903773,,2021-01-19
Schleswig-Holstein,DE,state,ind_alter_initial,19504,2903773,,2021-01-19
Schleswig-Holstein,DE,state,ind_alter_booster,0,2903773,,2021-01-19
Schleswig-Holstein,DE,state,ind_prof,23853,2903773,,2021-01-19
Schleswig-Holstein,DE,state,ind_prof_initial,23853,2903773,,2021-01-19
Schleswig-Holstein,DE,state,ind_prof_booster,0,2903773,,2021-01-19
Schleswig-Holstein,DE,state,ind_med,5461,2903773,,2021-01-19
Schleswig-Holstein,DE,state,ind_med_initial,5461,2903773,,2021-01-19
Schleswig-Holstein,DE,state,ind_med_booster,0,2903773,,2021-01-19
Schleswig-Holstein,DE,state,ind_pflege,18392,2903773,,2021-01-19
Schleswig-Holstein,DE,state,ind_pflege_initial,18392,2903773,,2021-01-19
Schleswig-Holstein,DE,state,ind_pflege_booster,0,2903773,,2021-01-19
Thüringen,DE,state,sum,29354,2133378,1.38,2021-01-19
Thüringen,DE,state,sum_initial,29063,2133378,,2021-01-19
Thüringen,DE,state,sum_booster,291,2133378,,2021-01-19
Thüringen,DE,state,sum_initial_biontech,29063,2133378,,2021-01-19
Thüringen,DE,state,sum_initial_moderna,0,2133378,,2021-01-19
Thüringen,DE,state,delta_vortag,2643,2133378,,2021-01-19
Thüringen,DE,state,delta_vortag_initial,2512,2133378,,2021-01-19
Thüringen,DE,state,delta_vortag_booster,131,2133378,,2021-01-19
Thüringen,DE,state,quote_initial,1.362299601852086,2133378,,2021-01-19
Thüringen,DE,state,ind_alter,6144,2133378,,2021-01-19
Thüringen,DE,state,ind_alter_initial,6144,2133378,,2021-01-19
Thüringen,DE,state,ind_alter_booster,0,2133378,,2021-01-19
Thüringen,DE,state,ind_prof,16979,2133378,,2021-01-19
Thüringen,DE,state,ind_prof_initial,16956,2133378,,2021-01-19
Thüringen,DE,state,ind_prof_booster,23,2133378,,2021-01-19
Thüringen,DE,state,ind_med,708,2133378,,2021-01-19
Thüringen,DE,state,ind_med_initial,708,2133378,,2021-01-19
Thüringen,DE,state,ind_med_booster,0,2133378,,2021-01-19
Thüringen,DE,state,ind_pflege,3262,2133378,,2021-01-19
Thüringen,DE,state,ind_pflege_initial,3262,2133378,,2021-01-19
Thüringen,DE,state,ind_pflege_booster,0,2133378,,2021-01-19
Germany,DE,nation,sum,1297430,83166711,1.56,2021-01-19
Germany,DE,nation,sum_initial,1254760,83166711,,2021-01-19
Germany,DE,nation,sum_booster,42670,83166711,,2021-01-19
Germany,DE,nation,sum_initial_biontech,1239546,83166711,,2021-01-19
Germany,DE,nation,sum_initial_moderna,15214,83166711,,2021-01-19
Germany,DE,nation,delta_vortag,72324,83166711,,2021-01-19
Germany,DE,nation,delta_vortag_initial,54341,83166711,,2021-01-19
Germany,DE,nation,delta_vortag_booster,17983,83166711,,2021-01-19
Germany,DE,nation,quote_initial,1.508728654665687,83166711,,2021-01-19
Germany,DE,nation,ind_alter,330438,83166711,,2021-01-19
Germany,DE,nation,ind_alter_initial,319234,83166711,,2021-01-19
Germany,DE,nation,ind_alter_booster,11204,83166711,,2021-01-19
Germany,DE,nation,ind_prof,621803,83166711,,2021-01-19
Germany,DE,nation,ind_prof_initial,603359,83166711,,2021-01-19
Germany,DE,nation,ind_prof_booster,18444,83166711,,2021-01-19
Germany,DE,nation,ind_med,40729,83166711,,2021-01-19
Germany,DE,nation,ind_med_initial,39814,83166711,,2021-01-19
Germany,DE,nation,ind_med_booster,915,83166711,,2021-01-19
Germany,DE,nation,ind_pflege,440513,83166711,,2021-01-19
Germany,DE,nation,ind_pflege_initial,422913,83166711,,2021-01-19
Germany,DE,nation,ind_pflege_booster,17600,83166711,,2021-01-19
